SalePrice,Overall Qual,Gr Liv Area,Garage Cars,Garage Area,Total Bsmt SF,1st Flr SF,Exter Qual_TA,Year Built,Year Remod/Add,Full Bath,Kitchen Qual_TA,Foundation_PConc,TotRms AbvGrd,Mas Vnr Area,Garage Yr Blt,Fireplace Qu_Unknown,Fireplaces,BsmtFin Type 1_GLQ,Bsmt Qual_TA,Exter Qual_Gd
106000,5,2138,2.0,360.0,849.0,1075,1,1898,1965,2,1,1,11,0.0,1910.0,1,0,0,1,0
143750,6,848,2.0,420.0,848.0,848,0,2003,2003,1,0,1,4,170.0,2003.0,1,0,1,0,1
113722,5,1513,2.0,400.0,0.0,1513,1,1979,1979,2,1,0,8,0.0,1979.0,1,0,0,0,0
107000,4,1430,2.0,370.0,596.0,834,1,1924,1950,2,0,0,7,0.0,1924.0,1,0,0,1,0
320000,8,2250,3.0,756.0,1671.0,1687,0,2002,2002,2,0,1,7,232.0,2002.0,0,1,1,0,1
382500,8,2200,3.0,685.0,2200.0,2200,0,2003,2004,2,0,1,8,470.0,2003.0,0,1,1,0,1
102900,5,1210,1.0,616.0,0.0,1210,1,1953,1953,1,1,0,7,140.0,1953.0,1,0,0,0,0
115000,4,1540,1.0,352.0,1190.0,1040,1,1955,1955,1,0,1,7,0.0,2002.0,1,0,0,1,0
215000,6,1961,2.0,560.0,804.0,804,1,2001,2002,2,0,1,7,0.0,2001.0,0,1,0,0,0
141000,5,1464,2.0,470.0,732.0,732,1,1968,1968,1,1,0,7,0.0,1968.0,1,0,0,1,0
193000,7,1425,2.0,591.0,1425.0,1425,1,1998,1998,2,1,1,5,0.0,1998.0,1,0,1,0,0
124000,5,1054,1.0,240.0,1046.0,1054,0,1947,1993,1,1,0,6,0.0,1947.0,1,0,0,1,1
270000,7,1483,2.0,690.0,1420.0,1483,0,1977,2001,1,1,0,4,0.0,1977.0,0,2,0,0,1
257000,8,1844,2.0,620.0,1844.0,1844,0,2005,2006,2,0,1,7,366.0,2005.0,0,1,1,0,1
153500,5,1008,2.0,678.0,923.0,1008,1,1977,1977,1,0,1,4,144.0,1977.0,0,1,1,0,0
235000,6,1252,2.0,564.0,1602.0,1252,1,1960,1975,1,1,0,4,0.0,1960.0,0,1,0,0,0
127500,6,1367,1.0,560.0,884.0,959,1,1931,1950,1,1,0,6,0.0,1978.0,0,1,0,1,0
109500,5,784,0.0,0.0,784.0,784,1,1924,1950,1,0,0,5,0.0,1978.7689655172412,1,0,0,1,0
170000,7,1430,2.0,400.0,384.0,774,1,2000,2000,2,1,1,8,0.0,2000.0,0,1,0,0,0
98600,5,1235,2.0,480.0,1235.0,1235,1,1961,1961,1,1,0,6,203.0,1961.0,1,0,0,1,0
275000,8,2014,3.0,864.0,2014.0,2014,0,1980,1980,2,0,0,6,115.0,1980.0,0,2,0,0,1
130000,3,2034,4.0,1041.0,0.0,2034,1,1953,1953,1,1,0,9,0.0,1953.0,1,0,0,0,0
290000,8,2400,3.0,730.0,1082.0,1105,0,2003,2004,3,0,1,10,186.0,2003.0,0,1,0,0,1
145500,5,1053,1.0,312.0,1053.0,1053,0,1959,2006,1,0,0,5,54.0,1959.0,1,0,0,1,1
139000,5,1652,1.0,416.0,686.0,966,1,1915,1950,2,1,1,7,0.0,1961.0,1,0,0,0,0
135000,5,2080,2.0,504.0,1040.0,1040,1,1969,1969,1,0,1,9,192.0,1969.0,0,2,0,0,0
173500,6,1476,2.0,540.0,738.0,738,0,2005,2005,2,0,1,7,0.0,2005.0,1,0,1,0,1
72000,4,672,0.0,0.0,432.0,672,1,1925,1950,1,1,0,4,0.0,1978.7689655172412,1,0,0,0,0
119164,4,1656,2.0,440.0,801.0,1095,1,1940,1985,2,1,0,8,0.0,1958.0,1,0,0,1,0
132000,7,854,2.0,576.0,832.0,854,1,1929,2001,1,1,0,5,0.0,1991.0,1,0,0,1,0
169900,6,1034,3.0,888.0,1012.0,1034,1,1976,1976,1,1,0,6,335.0,1976.0,1,0,1,1,0
161000,5,1433,2.0,441.0,1251.0,1433,1,1961,1990,1,1,0,7,0.0,1961.0,0,1,0,1,0
92900,3,1040,2.0,400.0,0.0,1040,1,1950,1950,2,1,0,6,0.0,1987.0,1,0,0,0,0
206900,6,2112,2.0,576.0,952.0,1092,1,1969,1969,2,1,0,9,0.0,1969.0,0,2,0,0,0
403000,8,2794,3.0,810.0,1462.0,1490,0,1995,1996,2,0,1,9,506.0,1995.0,0,1,1,0,1
122000,5,960,1.0,330.0,960.0,960,1,1955,1955,1,1,0,5,0.0,1955.0,1,0,0,1,0
50000,4,1484,1.0,264.0,771.0,866,0,1910,1950,2,1,0,6,0.0,1910.0,1,0,0,1,0
169500,5,1812,1.0,264.0,864.0,876,1,1962,1962,2,1,0,8,288.0,1962.0,0,1,0,1,0
180000,7,1509,2.0,393.0,783.0,807,0,2003,2003,2,0,1,8,0.0,2003.0,0,1,0,0,1
230000,8,1852,3.0,660.0,1004.0,1004,0,1999,2000,2,0,1,7,320.0,1999.0,0,2,1,0,1
78500,3,725,1.0,320.0,630.0,725,1,1890,1998,1,1,0,4,0.0,1959.0,1,0,0,1,0
249700,8,1656,3.0,826.0,1656.0,1656,0,2006,2006,2,0,1,7,0.0,2006.0,1,0,1,0,1
127500,6,864,1.0,300.0,864.0,864,1,1959,1959,1,1,0,5,0.0,2008.0,1,0,0,1,0
130000,5,899,1.0,288.0,864.0,899,1,1967,2004,1,0,1,5,89.0,1967.0,1,0,0,1,0
204000,6,1756,2.0,422.0,872.0,888,0,1996,1997,2,1,1,7,42.0,1996.0,1,0,0,0,1
117000,6,1635,1.0,255.0,485.0,1001,1,1910,2003,1,0,0,5,0.0,1950.0,1,0,0,1,0
260000,7,2646,3.0,656.0,1347.0,1372,0,1993,1993,2,0,1,9,256.0,1993.0,0,1,1,0,1
147000,6,1322,2.0,440.0,855.0,855,1,1974,1974,2,1,0,6,0.0,1974.0,0,1,0,1,0
39300,1,334,0.0,0.0,0.0,334,0,1946,1950,1,0,0,2,0.0,1978.7689655172412,1,0,0,0,0
154000,7,2050,2.0,529.0,832.0,1154,1,1978,1978,2,0,0,8,256.0,1978.0,0,1,0,0,0
89000,5,616,1.0,205.0,616.0,616,1,1921,1950,1,1,0,4,0.0,1921.0,1,0,0,1,0
125000,5,825,2.0,720.0,825.0,825,1,1955,1995,1,1,0,4,0.0,1963.0,1,0,0,1,0
133500,5,925,2.0,484.0,925.0,925,1,1963,1963,1,1,1,5,0.0,1990.0,1,0,0,1,0
135000,6,1461,1.0,225.0,686.0,686,1,1926,1991,1,1,0,6,0.0,1926.0,0,1,0,1,0
180500,8,1312,2.0,471.0,1267.0,1312,0,2001,2001,2,0,1,5,86.0,2001.0,1,0,1,0,1
134900,6,1176,2.0,624.0,698.0,786,0,1937,2000,1,1,0,4,0.0,1999.0,1,0,0,1,1
181500,6,1262,2.0,460.0,1262.0,1262,1,1976,1976,2,1,0,6,0.0,1976.0,0,1,0,0,0
135000,4,1192,0.0,0.0,720.0,720,1,1949,1950,1,1,0,6,0.0,1978.7689655172412,1,0,0,1,0
166000,6,1504,2.0,440.0,752.0,752,0,2007,2007,2,0,1,6,22.0,2007.0,1,0,0,0,1
475000,10,3608,3.0,840.0,1107.0,1518,0,1892,1993,2,0,0,12,0.0,1993.0,0,2,0,1,1
64500,3,666,0.0,0.0,666.0,666,0,1946,1950,1,0,0,4,0.0,1978.7689655172412,1,0,0,0,0
37900,3,968,0.0,0.0,600.0,600,1,1910,1950,1,1,0,6,0.0,1978.7689655172412,1,0,0,1,0
130000,5,1360,2.0,572.0,384.0,1360,1,1955,1955,1,1,0,6,0.0,1962.0,0,1,0,1,0
200500,5,3086,0.0,0.0,1598.0,1636,1,1946,1994,3,0,0,12,0.0,1978.7689655172412,0,1,0,1,0
110000,4,894,2.0,400.0,894.0,894,1,1954,1954,1,1,0,5,0.0,1999.0,1,0,0,1,0
158000,5,1159,1.0,336.0,1051.0,1159,1,1968,1968,1,1,0,7,188.0,1968.0,0,1,0,1,0
125000,5,1078,1.0,264.0,1054.0,1078,1,1925,1950,1,0,0,6,0.0,1987.0,1,0,0,1,0
84900,4,930,1.0,308.0,0.0,930,1,1946,2006,1,0,0,6,0.0,1946.0,1,0,0,0,0
334000,8,2826,3.0,888.0,1334.0,1520,0,1992,1993,2,0,1,9,692.0,1992.0,0,3,1,0,1
102000,5,1238,1.0,357.0,864.0,1238,1,1950,1950,1,1,0,6,0.0,1950.0,0,1,0,1,0
220000,7,1958,2.0,499.0,779.0,1029,0,1994,2001,2,0,1,7,0.0,1994.0,0,1,1,0,1
105000,4,985,2.0,676.0,576.0,985,1,1920,1994,1,1,0,4,0.0,1989.0,1,0,0,1,0
129850,5,1601,0.0,0.0,936.0,936,0,1925,2003,2,1,0,6,0.0,1978.7689655172412,1,0,0,1,1
100000,5,892,1.0,288.0,892.0,892,1,1967,1967,1,1,0,5,60.0,1967.0,1,0,0,1,0
67000,3,864,0.0,0.0,864.0,864,1,1914,1950,1,1,0,5,0.0,1978.7689655172412,1,0,0,1,0
99800,3,713,1.0,371.0,713.0,713,1,1930,2001,1,0,1,5,0.0,1936.0,1,0,0,1,0
140500,5,1187,2.0,440.0,864.0,1187,1,1961,1961,1,1,0,6,0.0,1961.0,0,1,0,1,0
385000,9,1842,3.0,894.0,1842.0,1842,0,1981,1987,0,0,0,5,0.0,1981.0,0,1,1,0,1
121000,5,936,1.0,240.0,936.0,936,1,1954,1975,1,1,0,5,0.0,1954.0,1,0,0,1,0
324000,8,1719,2.0,473.0,1719.0,1719,0,1993,1993,1,0,1,6,0.0,1993.0,0,2,1,0,1
312500,8,2362,2.0,1105.0,1220.0,1220,0,1998,1998,2,0,1,8,0.0,1998.0,0,2,1,0,1
134432,4,1588,2.0,680.0,0.0,1120,1,1959,1959,2,1,0,7,0.0,1991.0,0,1,0,0,0
176000,6,1536,2.0,400.0,768.0,768,0,2005,2006,2,0,1,6,0.0,2005.0,0,1,0,0,1
538000,8,3279,3.0,841.0,1650.0,1690,0,2003,2003,3,0,1,12,603.0,2003.0,0,1,0,0,0
239900,8,1468,3.0,904.0,1468.0,1468,0,2008,2008,2,0,1,6,0.0,2008.0,0,1,0,0,1
226500,8,1589,3.0,630.0,1406.0,1589,0,2003,2003,2,0,1,7,72.0,2003.0,0,1,1,0,1
202500,7,1621,2.0,440.0,1208.0,1621,0,1984,1998,2,0,0,8,0.0,1984.0,1,0,0,0,1
179900,6,1552,2.0,434.0,713.0,811,1,1975,1975,2,1,0,6,0.0,1975.0,0,1,0,0,0
119900,5,864,1.0,297.0,864.0,864,1,1972,1972,1,1,0,5,0.0,1977.0,1,0,0,1,0
200141,7,1316,2.0,440.0,1316.0,1316,0,2007,2007,2,0,1,6,0.0,2007.0,0,1,0,0,1
138500,5,908,2.0,512.0,822.0,908,1,1940,1996,1,1,1,4,0.0,1975.0,1,0,0,1,0
142900,4,2377,2.0,528.0,1313.0,1313,1,1915,1950,2,0,0,8,0.0,1954.0,0,1,0,1,0
134500,5,943,2.0,528.0,943.0,943,1,1967,1967,1,1,0,5,323.0,1972.0,1,0,0,1,0
312500,8,1800,3.0,765.0,1800.0,1800,0,2002,2002,2,0,1,7,630.0,2002.0,0,1,1,0,1
110000,5,924,1.0,280.0,924.0,924,1,1975,1975,1,1,0,5,0.0,1981.0,1,0,0,0,0
591587,9,2338,3.0,1110.0,2660.0,2338,0,2006,2007,2,0,1,8,710.0,2005.0,0,2,1,0,0
143000,5,1632,2.0,576.0,1632.0,1632,1,1967,1967,2,1,0,8,0.0,1967.0,1,0,0,1,0
90350,5,694,1.0,352.0,440.0,694,1,1913,2002,1,0,1,4,0.0,1990.0,0,1,0,1,0
204500,7,1218,2.0,676.0,1218.0,1218,0,2009,2010,2,0,1,4,0.0,2009.0,1,0,0,0,1
212900,7,1552,3.0,782.0,1552.0,1552,0,2005,2006,2,0,1,7,196.0,2005.0,1,0,1,0,1
175500,7,1242,2.0,528.0,1242.0,1242,1,1973,1973,1,1,0,6,320.0,1973.0,0,1,0,1,0
164900,6,1672,1.0,240.0,981.0,1014,1,1940,1989,1,0,0,6,0.0,1940.0,0,1,0,1,0
183000,6,1427,2.0,516.0,1427.0,1427,1,1969,1969,2,1,0,7,0.0,1969.0,1,0,1,1,0
131400,5,1144,1.0,264.0,864.0,1144,1,1961,1983,1,1,0,6,0.0,1961.0,0,1,0,1,0
173000,6,1422,2.0,440.0,704.0,704,0,2005,2006,2,0,1,7,0.0,2005.0,0,1,0,0,1
148000,6,1081,1.0,401.0,1081.0,1081,1,1960,1993,1,1,0,5,276.0,1960.0,1,0,1,1,0
94550,4,1701,0.0,0.0,600.0,1101,0,1920,1950,2,0,0,8,0.0,1978.7689655172412,1,0,0,0,0
149000,5,1094,2.0,576.0,1094.0,1094,0,2003,2004,1,0,1,6,126.0,2004.0,1,0,1,0,1
80000,5,879,1.0,180.0,830.0,879,1,1936,1950,1,1,0,4,0.0,1936.0,1,0,0,1,0
192140,5,1838,2.0,372.0,732.0,734,0,2005,2005,2,1,1,7,0.0,2005.0,0,1,0,0,1
285000,8,1803,2.0,482.0,1679.0,1803,0,1994,1995,2,0,1,6,0.0,1994.0,0,2,1,0,1
284000,7,2046,3.0,871.0,998.0,1006,0,2003,2004,2,0,1,8,292.0,2003.0,0,1,1,0,1
142000,6,1252,2.0,528.0,1252.0,1252,0,1959,1959,1,0,0,7,243.0,1960.0,1,0,0,1,1
118858,5,1535,2.0,400.0,0.0,1535,1,1979,1979,2,1,0,8,0.0,1979.0,1,0,0,0,0
310013,8,1880,3.0,880.0,955.0,955,0,2007,2007,2,0,1,8,99.34802631578948,2007.0,0,1,1,0,1
316500,9,1641,3.0,885.0,1641.0,1641,0,2008,2008,2,0,1,7,406.0,2008.0,1,0,1,0,0
119600,5,1991,0.0,0.0,957.0,1034,1,1895,2006,2,1,0,9,0.0,1978.7689655172412,1,0,0,1,0
130000,5,999,1.0,308.0,925.0,999,1,1963,1963,1,1,0,6,0.0,1963.0,1,0,0,0,0
318000,8,1734,3.0,928.0,1734.0,1734,0,2007,2007,2,0,1,7,328.0,2007.0,0,1,1,0,1
177625,5,1728,2.0,576.0,1048.0,1728,1,1956,1956,2,1,0,7,70.0,1956.0,0,1,0,1,0
127000,5,1285,1.0,240.0,672.0,1072,1,1948,2001,1,1,0,6,0.0,1948.0,1,0,0,1,0
152000,5,1126,2.0,506.0,1060.0,1126,1,1984,1984,1,1,1,5,0.0,1984.0,1,0,0,0,0
144500,6,1074,1.0,467.0,663.0,1074,1,1950,1987,1,0,0,6,0.0,1987.0,0,1,1,1,0
134000,5,1142,2.0,528.0,1142.0,1142,1,1976,1976,1,1,1,6,0.0,1976.0,0,1,0,0,0
119000,5,988,1.0,264.0,988.0,988,1,1958,1958,1,1,0,5,0.0,1958.0,1,0,0,1,0
184500,6,1875,2.0,485.0,675.0,1109,1,1975,2000,3,0,0,8,248.0,1975.0,0,1,0,1,0
205000,7,1548,2.0,672.0,952.0,952,0,1925,2007,2,0,0,5,0.0,1978.0,1,0,0,1,1
137500,4,1181,2.0,588.0,1138.0,1181,1,1972,1972,2,1,0,6,0.0,1974.0,1,0,0,0,0
213500,7,1797,2.0,639.0,939.0,939,0,2006,2006,2,0,1,8,0.0,2006.0,1,0,0,0,1
108000,4,1510,1.0,296.0,755.0,755,1,1940,1950,1,1,0,7,0.0,1940.0,0,1,0,1,0
154000,6,1556,2.0,441.0,727.0,829,1,1968,1968,1,1,0,8,0.0,1968.0,1,0,0,1,0
130000,5,874,1.0,288.0,864.0,874,1,1968,1968,1,1,0,5,0.0,1968.0,1,0,0,1,0
195000,6,1675,2.0,435.0,1666.0,1675,0,1999,2000,2,0,1,6,0.0,1999.0,1,0,1,0,1
171000,6,1118,1.0,358.0,1096.0,1118,1,1977,1977,1,1,0,6,0.0,1977.0,0,1,0,1,0
190000,7,1166,2.0,400.0,856.0,1166,0,2005,2005,2,0,1,5,182.0,2005.0,1,0,1,0,1
149350,5,1228,1.0,271.0,1228.0,1228,1,1966,2006,1,0,0,6,0.0,1966.0,1,0,0,1,0
412500,9,2668,3.0,726.0,1572.0,1572,0,2003,2004,2,0,1,10,664.0,2003.0,0,2,1,0,1
191500,8,1280,2.0,506.0,1280.0,1280,0,1992,1992,2,0,1,5,0.0,1992.0,1,0,0,0,1
130500,5,816,1.0,264.0,816.0,816,0,1982,2008,1,0,0,5,0.0,1982.0,0,1,0,1,1
235000,6,2108,2.0,540.0,1127.0,1236,1,1935,1986,2,0,0,7,0.0,1935.0,0,2,0,1,0
139000,5,1109,1.0,288.0,372.0,576,1,1971,2005,1,1,0,5,82.0,1971.0,1,0,0,1,0
205000,7,2110,2.0,463.0,948.0,1222,0,1994,2002,2,0,1,8,0.0,1994.0,0,2,1,0,1
455000,10,2042,3.0,724.0,1742.0,2042,0,2006,2007,2,0,1,8,250.0,2007.0,0,1,1,0,0
249000,7,1506,2.0,672.0,1494.0,1506,0,2005,2006,2,0,1,7,143.0,2005.0,0,1,1,0,1
133500,4,1461,1.0,384.0,832.0,832,1,1949,1996,2,1,0,6,0.0,1949.0,1,0,0,1,0
252000,6,1390,2.0,550.0,1705.0,1390,1,1957,1957,1,0,0,4,902.0,1957.0,0,2,0,0,0
250000,6,2654,2.0,619.0,1054.0,1512,1,1968,1984,2,0,0,9,220.0,1968.0,0,1,0,1,0
185000,7,2044,2.0,489.0,738.0,1277,1,1980,1988,2,1,0,7,280.0,1980.0,0,1,0,0,0
133000,6,1488,2.0,738.0,1488.0,1488,1,1950,1950,2,1,0,6,44.0,1950.0,0,1,0,1,0
170000,5,1779,2.0,454.0,1763.0,1779,1,1955,1974,1,1,0,6,0.0,1955.0,0,1,0,1,0
211000,7,1948,2.0,434.0,847.0,847,0,2003,2003,2,0,1,8,16.0,2003.0,0,1,0,0,1
316600,8,2132,2.0,612.0,1496.0,1496,0,1983,2009,1,0,0,5,0.0,1983.0,0,1,1,0,1
144000,5,904,3.0,912.0,864.0,904,1,1970,1970,1,0,1,5,0.0,1979.0,1,0,0,0,0
85500,4,869,0.0,0.0,440.0,869,1,1923,1958,1,0,1,4,0.0,1978.7689655172412,1,0,0,0,0
112900,5,1036,1.0,312.0,1036.0,1036,1,1953,1953,1,1,0,5,88.0,1953.0,1,0,0,1,0
138000,6,1456,2.0,440.0,855.0,855,0,1978,1978,2,1,0,6,0.0,1978.0,0,1,0,0,1
338500,9,2091,2.0,521.0,1606.0,1625,0,2005,2006,2,0,1,8,385.0,2005.0,0,1,1,0,0
91000,6,790,1.0,160.0,768.0,790,1,1930,1950,1,1,0,4,0.0,1925.0,1,0,0,0,0
135750,4,952,1.0,283.0,952.0,952,1,1956,1956,1,1,0,4,0.0,1956.0,1,0,0,1,0
222500,7,2031,2.0,541.0,1153.0,1153,0,1998,1999,2,0,1,8,202.0,1998.0,0,1,0,0,1
127500,6,1609,1.0,228.0,796.0,825,0,1910,1950,1,1,0,7,0.0,1910.0,1,0,0,0,1
147110,7,1080,2.0,496.0,530.0,530,0,2003,2003,2,0,1,4,0.0,2003.0,1,0,1,0,1
82500,4,708,0.0,0.0,420.0,708,0,1940,1950,1,0,0,5,0.0,1978.7689655172412,1,0,0,1,0
93850,6,768,2.0,440.0,768.0,768,0,1930,1950,1,1,0,4,0.0,1930.0,1,0,0,1,1
105000,4,864,1.0,528.0,576.0,864,1,1950,1950,1,1,0,5,0.0,1952.0,1,0,0,1,0
184000,7,1479,2.0,484.0,725.0,725,1,1972,2004,1,0,0,7,138.0,1972.0,1,0,0,1,0
89000,6,948,1.0,264.0,483.0,483,1,1972,1972,1,1,0,5,504.0,1972.0,1,0,0,1,0
183200,6,1509,2.0,393.0,783.0,807,0,2002,2003,2,0,1,7,0.0,2002.0,0,1,1,0,1
120000,5,1308,2.0,400.0,880.0,880,1,1915,1978,2,1,0,6,0.0,1950.0,1,0,0,1,0
159895,7,1266,2.0,388.0,1266.0,1266,0,2007,2007,2,0,1,6,16.0,2007.0,0,1,0,0,1
119000,5,1556,0.0,0.0,1556.0,1556,1,1960,1960,2,1,0,8,0.0,1978.7689655172412,1,0,0,1,0
290000,8,2531,3.0,752.0,1318.0,1328,0,1995,1995,2,0,1,9,513.0,1995.0,0,1,0,0,1
168000,6,1572,2.0,373.0,806.0,806,1,1995,1996,2,1,1,7,0.0,1995.0,0,1,0,0,0
230000,7,2288,2.0,520.0,908.0,1316,1,1977,1992,1,0,1,8,283.0,1977.0,0,2,1,0,0
303477,8,2610,2.0,550.0,1184.0,1184,0,2007,2007,2,0,1,11,0.0,2007.0,0,1,1,0,1
286500,8,1712,3.0,701.0,1712.0,1712,0,2002,2003,2,0,1,8,270.0,2002.0,0,1,1,0,1
130000,7,1709,2.0,380.0,970.0,970,0,2004,2004,2,0,1,7,50.0,2004.0,1,0,0,0,1
179600,7,1422,2.0,626.0,1422.0,1422,0,2004,2004,2,0,1,7,106.0,2004.0,1,0,0,0,1
315000,9,1980,3.0,770.0,1980.0,1980,0,2004,2005,2,0,1,8,66.0,2004.0,0,1,1,0,1
151000,6,1556,2.0,452.0,716.0,716,1,1980,1980,2,1,0,6,0.0,1980.0,0,1,0,0,0
154400,6,1639,1.0,240.0,747.0,892,1,1946,1950,1,0,0,6,0.0,1946.0,0,1,0,1,0
127000,5,1475,1.0,336.0,757.0,925,1,1977,1977,2,1,1,6,0.0,1977.0,0,1,0,1,0
240900,7,1884,2.0,581.0,926.0,1016,0,2003,2003,2,0,1,7,0.0,2003.0,0,1,1,0,1
125000,5,912,1.0,336.0,912.0,912,1,1967,1967,1,1,0,5,0.0,1974.0,0,1,0,1,0
193800,8,1565,2.0,476.0,1511.0,1565,0,2006,2007,2,0,1,5,36.0,2006.0,1,0,1,0,1
131000,5,1640,2.0,394.0,0.0,1640,1,1950,1950,1,1,0,7,0.0,1950.0,0,1,0,0,0
255900,8,1606,3.0,871.0,1598.0,1606,0,2006,2006,2,0,1,6,383.0,2006.0,0,1,0,0,1
140000,6,848,2.0,420.0,848.0,848,0,2003,2003,1,0,1,4,170.0,2003.0,1,0,1,0,1
99900,5,967,1.0,180.0,967.0,967,1,1920,1990,1,1,0,5,0.0,1920.0,0,1,0,1,0
279000,8,1743,2.0,529.0,966.0,1743,0,1976,1976,0,0,0,5,0.0,1976.0,0,2,0,0,1
149000,6,1432,1.0,216.0,1022.0,1432,1,1923,1950,1,0,0,6,0.0,1923.0,0,1,0,1,0
205000,5,1567,2.0,440.0,840.0,840,1,1940,1950,1,1,0,6,0.0,1961.0,0,2,0,1,0
207500,5,1600,1.0,319.0,1484.0,1600,1,1957,1997,1,1,0,6,0.0,1957.0,0,2,0,1,0
173000,7,1217,2.0,497.0,1188.0,1217,1,1990,1991,2,0,1,6,0.0,1990.0,1,0,1,0,0
129900,5,1060,2.0,572.0,1040.0,1060,1,1976,1976,1,1,1,6,0.0,1976.0,0,1,1,0,0
275500,8,2098,3.0,878.0,1030.0,1038,0,2005,2005,2,0,1,8,178.0,2005.0,0,1,0,0,1
200000,7,1405,2.0,478.0,1405.0,1405,0,2003,2003,2,0,1,6,235.0,2003.0,0,1,1,0,1
245000,7,1524,2.0,478.0,1524.0,1524,1,1979,1979,2,1,0,7,0.0,1979.0,0,2,1,0,0
120500,5,778,1.0,924.0,740.0,778,1,1940,1955,1,1,0,4,0.0,1966.0,0,1,0,1,0
106250,4,1294,0.0,0.0,0.0,694,1,1900,2000,2,1,0,7,0.0,1978.7689655172412,1,0,0,0,0
325000,9,1652,2.0,840.0,1652.0,1652,0,2006,2007,2,0,1,6,300.0,2006.0,0,2,1,0,1
160500,6,1040,2.0,616.0,960.0,1040,1,1978,1978,1,1,0,6,200.0,1979.0,0,1,1,1,0
284700,5,3820,2.0,624.0,0.0,3820,1,1959,1996,3,0,0,11,0.0,1959.0,0,2,0,0,0
63900,2,660,0.0,0.0,0.0,660,1,1947,1950,1,0,0,5,0.0,1978.7689655172412,1,0,0,0,0
171925,6,1495,2.0,440.0,738.0,738,0,2006,2006,2,0,1,7,0.0,2006.0,0,1,0,0,1
127000,4,1531,1.0,209.0,756.0,1169,1,1947,1979,1,1,0,8,0.0,1947.0,0,1,0,1,0
188900,7,1857,2.0,482.0,945.0,945,1,1978,1978,2,1,0,8,68.0,1978.0,0,1,0,1,0
192350,6,1353,2.0,478.0,1259.0,1353,1,1979,1999,2,1,0,5,253.0,1979.0,0,1,1,0,0
162500,6,1716,2.0,672.0,810.0,1170,1,1915,2004,2,0,0,8,0.0,1970.0,1,0,0,1,0
155000,7,1200,2.0,480.0,600.0,600,0,2004,2004,2,0,1,4,120.0,2004.0,1,0,1,0,1
127000,6,1052,1.0,311.0,1052.0,1052,1,1963,1963,1,1,0,6,203.0,1963.0,1,0,0,1,0
255000,7,2075,2.0,473.0,1148.0,1091,0,1993,1993,2,0,1,8,194.0,1993.0,0,1,1,0,1
178900,5,1510,2.0,517.0,1510.0,1510,1,1967,1967,2,0,0,6,268.0,1967.0,1,0,0,1,0
213500,7,1479,2.0,578.0,1645.0,1479,1,1987,1989,2,0,1,7,310.0,1987.0,0,1,1,0,0
360000,9,1736,3.0,834.0,1736.0,1736,0,2008,2008,2,0,1,7,302.0,2008.0,0,1,0,0,0
173000,7,1405,2.0,478.0,1405.0,1405,0,2003,2003,2,0,1,6,163.0,2003.0,0,1,0,0,1
145900,5,2200,0.0,0.0,1272.0,1272,1,1900,2003,2,1,0,9,0.0,1978.7689655172412,1,0,0,1,0
183600,7,1208,2.0,632.0,1208.0,1208,0,2005,2005,2,0,1,6,0.0,2005.0,1,0,1,0,1
95000,6,919,1.0,231.0,600.0,600,1,1940,1950,1,1,0,5,0.0,1940.0,1,0,0,0,0
163900,7,1482,2.0,392.0,384.0,812,1,1992,1992,2,0,1,7,170.0,1992.0,0,1,0,0,0
170000,6,2048,2.0,776.0,1958.0,2048,1,1976,1976,3,1,0,9,0.0,1976.0,1,0,0,1,0
108500,4,960,1.0,308.0,960.0,960,1,1920,1950,1,0,1,5,0.0,1997.0,1,0,0,1,0
110000,5,1324,1.0,180.0,741.0,741,1,1930,1984,1,0,0,7,0.0,1930.0,1,0,0,1,0
227000,7,1573,2.0,544.0,1573.0,1573,0,2002,2002,2,0,1,6,110.0,2002.0,1,0,1,0,1
108500,5,1282,1.0,240.0,672.0,778,1,1942,1979,1,1,0,4,0.0,1942.0,1,0,0,1,0
152000,5,1040,2.0,576.0,1040.0,1040,1,1996,1996,1,0,1,6,0.0,2000.0,1,0,1,0,0
222000,6,1680,2.0,540.0,880.0,1680,0,1988,2007,2,0,0,5,260.0,1988.0,0,1,1,0,1
107500,5,1347,0.0,0.0,1117.0,820,1,1910,1991,1,1,0,5,0.0,1978.7689655172412,1,0,1,0,0
214000,7,1480,2.0,620.0,1480.0,1480,0,2003,2009,2,0,1,7,506.0,2003.0,1,0,1,0,1
134450,5,1236,1.0,447.0,1070.0,1236,1,1957,1996,1,0,0,6,64.0,1957.0,0,1,0,1,0
169985,7,1492,2.0,440.0,738.0,738,0,2006,2006,2,0,1,8,0.0,2006.0,1,0,0,0,1
133000,5,1104,1.0,384.0,1104.0,1104,1,1956,1958,1,1,0,5,0.0,1956.0,1,0,0,1,0
226750,7,1892,2.0,431.0,982.0,1008,0,2000,2001,2,1,1,8,647.0,2000.0,0,1,1,0,1
214000,7,2060,2.0,390.0,992.0,1022,0,1999,1999,2,0,1,8,298.0,1999.0,0,1,0,0,1
315000,8,2630,3.0,696.0,1470.0,1470,0,1998,1998,2,0,1,8,473.0,1998.0,0,1,1,0,1
108500,6,865,1.0,216.0,660.0,740,1,1920,1995,1,1,0,4,0.0,1920.0,0,1,0,1,0
229000,7,2183,3.0,786.0,1204.0,1377,0,1988,1988,2,0,1,9,178.0,1988.0,1,0,1,0,1
